id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
10889,568.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.506346175,0.456826317,36.36293728,6125.69538
10890,692.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.565324698,0.487075422,39.85662538,7510.79057
10891,399.0,12.5,0.25,0.38,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.627442488,0.511834352,43.7550339,8104.93497
10892,291.0,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.610860604,0.50404651,43.93700206,7858.68558
10893,539.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.404446048,0.404869033,31.67018669,4228.81888
10894,108.0,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.509158377,0.450786211,36.01862394,6779.98166
10895,497.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.509158377,0.455453173,36.97636061,6254.82922
10896,266.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.523070143,0.435584965,36.04777028,6757.07366
10897,478.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.392583006,0.40248084,31.67018669,4245.28573
10898,507.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.407564155,0.406618165,32.28899894,4303.94303
10899,583.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.535877448,0.460180133,38.34178123,7406.90248
10900,716.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.566319234,0.482859526,39.09688443,7071.61532
10901,735.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.52391434,0.453001484,36.82816896,7554.4683
10902,251.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.476054066,0.424311942,33.84753901,5424.12351
10903,41.0,25.0,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.464411249,0.428903862,32.5102476,5636.30874
10904,692.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.566645314,0.466474508,39.22848885,6806.49269
10905,348.0,12.5,0.25,0.38,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.593029845,0.494588902,41.78212739,7565.10416
10906,536.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.560445243,0.463821541,37.62977375,6412.47345
10907,377.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.520587192,0.437317312,36.57388769,6598.85404
10908,96.0,12.5,0.25,0.25,0.25,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.424778393,0.423988312,31.4246782,4830.95981
10909,693.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.474162324,0.437265704,34.87061011,5946.15842
10910,402.0,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.429000524,0.395435754,31.64262219,4966.77945
10911,498.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.565324698,0.474776543,39.33777176,6860.39643
10912,583.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.530709113,0.460795368,37.09688443,6449.04157
10913,591.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.58492102,0.482874674,40.7940564,7019.69438
10914,423.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.608344644,0.500653697,42.13008169,7675.96352
10915,585.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.422547698,0.414830175,33.221987,4493.64409
10916,466.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.5561803,0.476308423,38.82636429,6564.9583
10917,753.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.534126224,0.460322355,37.70659201,6327.00807
10918,744.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.502785174,0.450498441,36.67877702,5498.46022
10919,59.0,25.0,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.4453892,0.425457642,33.74349354,4920.13663
10920,536.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.511830268,0.460796109,37.96686445,6188.47714
10921,288.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.502842336,0.459464772,36.80503364,6093.31527
10922,245.0,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.594836828,0.492641907,40.86547798,7532.82953
10923,20.0,37.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.477123825,0.416280584,33.58954163,5628.8828
10924,300.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.603524723,0.50146507,42.48595317,7835.76779
10925,197.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.583378727,0.482859526,40.22738685,7207.4203
10926,232.0,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.460205797,0.431122059,32.15868546,5596.22636
10927,434.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.63346314,0.521136035,44.62396561,8254.12654
10928,548.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.587319779,0.482227496,40.55976952,7510.79057
10929,278.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.396762494,0.395502524,30.27510191,4357.82292
10930,659.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.55235942,0.47653588,38.53456885,7071.83395
10931,194.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.490965919,0.431946288,35.71826335,5729.71505
10932,419.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.566319234,0.471592749,38.17659701,6994.24801
10933,162.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.469631675,0.415971082,37.81761708,6026.06365
10934,283.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.598645112,0.497864974,41.21921269,7933.30235
10935,279.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.585313688,0.480106144,40.56148952,7771.01027
10936,364.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.622419314,0.514790079,43.54582317,7639.54789
10937,688.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.638787728,0.501877874,43.68715255,7903.51351
10938,696.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.403310637,0.402182926,31.00460557,4247.50893
10939,741.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.450102564,0.401236607,32.31099546,5605.221
10940,579.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.504853246,0.450498441,36.46620322,6117.4759
10941,313.0,12.5,0.25,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.570329618,0.474952374,38.34178123,7107.60976
10942,43.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.476911433,0.416085184,34.46756739,5575.39447
10943,747.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.546259537,0.451986086,36.2629303,6919.34518
10944,351.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.481472551,0.424728104,35.50118221,5531.35174
10945,627.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.520180895,0.431201835,36.04045222,6846.00686
10946,549.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.578114733,0.486632377,40.54647951,6998.37875
10947,289.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.466279462,0.419215723,33.22890035,5322.84043
10948,346.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.517721232,0.456752669,36.82485206,6254.65511
10949,368.0,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.610860604,0.514873193,45.06919216,8671.71681
10950,501.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.488014406,0.412450296,33.34012862,5529.06614
10951,257.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.402226397,0.423988312,31.88184658,4225.96131
10952,579.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.498058212,0.448972519,35.18441169,5663.06579
10953,250.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.529511192,0.460895865,37.02177209,6515.30587
10954,559.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.62818447,0.528322189,43.68715255,8013.62631
10955,619.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.402838656,0.409269062,30.68558673,4016.3616
10956,726.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.315500071,0.377566465,27.40175511,3182.69865
10957,581.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.58337988,0.484588902,40.16966007,7234.25525
10958,57.0,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.402226397,0.402362581,31.60733169,4278.76321
10959,219.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.547743879,0.463558518,37.02918026,6707.59259
10960,657.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.533820778,0.463058596,37.3001964,6033.77856
10961,242.0,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.559628479,0.471189418,39.33251373,6569.24967
10962,729.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.527308548,0.46618285,39.09688443,6643.9019
10963,240.0,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.521950271,0.459101737,36.61704886,6529.98232
10964,282.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.584016198,0.482423774,40.57450377,7897.9319
10965,428.0,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.615611893,0.510575061,41.73066669,7713.4796
10966,757.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.527399614,0.524904141,37.83085922,8211.0795
10967,343.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.546003143,0.452074913,36.81673726,6929.5548
10968,696.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.36099568,0.377596581,29.37060684,3866.79896
10969,254.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.437609,0.416280584,32.81456057,4745.46028
10970,113.0,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.566319234,0.437265704,39.98873363,6848.62622
10971,731.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.496019026,0.445238125,35.55753695,5718.40817
10972,696.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.449877074,0.419747673,34.77712169,5428.10602
10973,33.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.450822025,0.420598245,32.02764698,5504.75083
10974,506.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.384633032,0.388525442,29.3286186,4334.84122
10975,652.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.621376432,0.513585375,43.17615175,8134.72655
10976,758.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.526501878,0.461277878,37.33661143,7555.17159
10977,628.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.53434503,0.465680233,37.25124178,6331.86722
10978,459.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.394441163,0.403129918,31.78135831,4684.89321
10979,639.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.33163021,0.376874346,27.71977169,2688.02883
10980,215.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.570329618,0.480779062,39.22848885,6580.39696
10981,497.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.596551315,0.494588902,41.54582537,7969.02575
10982,732.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.395911623,0.402362581,31.85521692,4045.47966
10983,460.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.462013355,0.429702536,34.62976419,5330.06203
10984,284.0,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.621376432,0.504526655,42.40950749,7235.77564
10985,429.0,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.589622441,0.448647248,40.03764422,7303.58812
10986,575.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.398976956,0.388167887,30.79835142,4228.81888
10987,57.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.383786508,0.375616334,29.90851804,3139.43255
10988,296.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.573428227,0.484349504,40.03902035,7290.10652
10989,95.0,12.5,0.25,0.25,0.25,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.50706065,0.452484359,36.31114278,6331.86722
10990,316.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.482908968,0.436865942,33.33119375,5496.08506
10991,649.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.46555863,0.435764199,33.30696962,5367.61826
10992,742.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.444908279,0.415971082,32.79765098,4850.03746
10993,286.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.49368953,0.446570029,35.88512085,5718.40817
10994,741.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.584016198,0.484307576,40.39944387,6929.5548
10995,479.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.476178181,0.41390409,34.46756739,5862.80545
10996,752.0,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.559324725,0.476149113,38.72243878,6752.17704
10997,619.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.410652063,0.405558182,32.70643359,4177.0152
10998,573.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.444479717,0.398804938,31.11266981,4572.12637
10999,744.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.566319234,0.46389552,39.28816181,6752.17704
11000,243.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.565324698,0.488638858,39.7419306,7416.70776
11001,114.0,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.464411249,0.412661872,33.84707944,5739.92493
11002,626.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.517721232,0.454160581,36.31114278,6583.45789
11003,203.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.460960916,0.436042539,32.9240208,4705.62653
11004,173.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.517721232,0.437516086,34.76957798,6451.10052
11005,309.0,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.520592483,0.417915449,36.68541263,6880.7759
11006,267.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.583697575,0.488568502,40.57450377,7381.97333
11007,549.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.488014406,0.444587916,35.55753695,5934.01088
11008,14.0,37.5,0.75,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.362183686,0.392787396,29.52823594,3895.62684
11009,757.0,25.0,0.5,0.38,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.481472551,0.445284233,33.95797729,5772.91016
11010,683.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.527308548,0.462867872,37.55181473,6318.70872
11011,733.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.546259537,0.471249919,38.6454264,6799.72918
11012,412.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.595065655,0.495898084,41.48453443,7080.04004
11013,412.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.595065655,0.495898084,41.09688443,7570.48492
11014,648.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.394441163,0.408088064,30.21832512,4010.55215
11015,214.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.32833671,0.376880162,28.28409524,3494.94296
11016,588.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.508104246,0.45386752,36.68258785,6254.65511
11017,545.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.448648762,0.439040667,31.37824094,4858.24073
11018,659.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.43687052,0.423861178,33.23244939,4177.0152
11019,546.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.323727288,0.377596581,28.28409524,3385.36422
11020,263.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.559094277,0.472979714,38.45252155,7357.3589
11021,390.0,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.584016198,0.482859526,40.17143065,7998.35059
11022,685.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.447115975,0.438669933,34.76957798,4853.8076
11023,353.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.506987743,0.433737787,35.89130977,6691.04322
11024,74.0,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.476178181,0.413625114,33.60574758,5492.81699
11025,223.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.587319779,0.488568502,40.81318096,7122.49056
11026,369.0,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.53513718,0.446570029,36.88084855,6524.29532
11027,461.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.500058984,0.444690988,35.48700839,5527.42503
11028,658.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.448597173,0.448972519,35.50564628,4808.60902
11029,182.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.594206083,0.492693356,41.40492886,7024.74836
11030,742.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.383786508,0.382702852,29.73999168,3943.13168
11031,505.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.532227877,0.463152392,37.71251297,6060.64149
11032,738.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.447780771,0.408851197,31.90931611,5852.8742
11033,59.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.48180056,0.442248924,34.30007912,5914.16491
11034,415.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.573204799,0.489992416,40.57450377,7230.1325
11035,163.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.403310637,0.391211231,31.37824094,4952.9856
11036,135.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.564794821,0.477778535,39.22848885,6691.04322
11037,406.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.645640994,0.502062222,42.79905453,7903.51351
11038,282.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.543968929,0.44252903,37.78237359,6752.01695
11039,672.0,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.426064568,0.41951938,31.77298278,4789.59697
11040,463.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.553663086,0.470373306,38.6454264,7071.61532
11041,669.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.645640994,0.50404651,42.18519611,7907.24067
11042,739.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.416271363,0.407940293,31.02327724,4433.53697
11043,463.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.390063566,0.408088064,31.59741611,4079.91244
11044,581.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.481328623,0.445238125,35.16668937,5496.08506
11045,273.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.429000524,0.405525072,31.59741611,4905.49871
11046,337.0,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.47973321,0.428118259,33.74349354,5934.01088
11047,202.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.437609121,0.416280584,32.78937613,4808.60902
11048,487.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.532426131,0.460795368,36.95787336,6958.17479
11049,731.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.573428227,0.459383737,39.04659266,7660.88604
11050,372.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.532704207,0.445474763,35.55511529,6449.04157
11051,304.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.508341786,0.459420676,36.92483932,6574.18247
11052,765.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.564981991,0.467219599,39.77346165,6749.51819
11053,459.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.517721232,0.458966196,36.6742427,6374.4443
11054,719.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.422547698,0.416537797,32.28899894,4696.44394
11055,657.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.407072571,0.399172403,30.27510191,4200.97375
